Position	Slice	MeanBack	...1	sample	Area	Mean	IntDen	Median	RawIntDen	length	seedling	genotype	RawIntDen_NormBack	root_length_mm	RawIntDen_NormBack_NormLen
Pos6	59	303.9986720898174	291	MMStack_Pos6.ome.tif:0061-0391-0208:59	1260	390.867	492492	340	492492	158.793	seedling19	pNRT2.1:luc	109453.67316683009	49.6228125	2205.712809342076
Pos6	59	303.9986720898174	292	MMStack_Pos6.ome.tif:0061-0392-0241:59	1212	403.76	489357	340	489357	150.455	seedling20	pNRT2.1:luc	120910.60942714132	47.0171875	2571.6257363786663
Pos6	60	303.77066445682726	296	MMStack_Pos6.ome.tif:0061-0391-0208:60	1260	384.178	484064	336	484064	158.793	seedling19	pNRT2.1:luc	101312.96278439765	49.6228125	2041.661036129253
Pos6	60	303.77066445682726	297	MMStack_Pos6.ome.tif:0061-0392-0241:60	1212	388.188	470484	334	470484	150.455	seedling20	pNRT2.1:luc	102313.95467832533	47.0171875	2176.096872623981
Pos6	61	304.02039996945166	301	MMStack_Pos6.ome.tif:0061-0391-0208:61	1260	382.055	481389	335	481389	158.793	seedling19	pNRT2.1:luc	98323.2960384909	49.6228125	1981.4132066474647
Pos6	61	304.02039996945166	302	MMStack_Pos6.ome.tif:0061-0392-0241:61	1212	388.421	470766	334	470766	150.455	seedling20	pNRT2.1:luc	102293.27523702459	47.0171875	2175.6570453522895
Pos7	1	302.5538698252724	1	MMStack_Pos7.ome.tif:0061-0375-0235:1	995	302.319	300807	302	300807	123.75	seedling25	p35S:luc	-234.10047614603536	38.671875	-6.053507261958086
Pos7	1	302.5538698252724	2	MMStack_Pos7.ome.tif:0061-0387-0370:1	1198	302.768	362716	303	362716	149.035	seedling26	p35S:luc	256.46394932369003	46.5734375	5.506657079449848
Pos7	2	301.41144712991047	6	MMStack_Pos7.ome.tif:0061-0375-0235:2	995	301.209	299703	301	299703	123.75	seedling25	p35S:luc	-201.38989426090848	38.671875	-5.207657871797229
Pos7	2	301.41144712991047	7	MMStack_Pos7.ome.tif:0061-0387-0370:2	1198	301.713	361452	302	361452	149.035	seedling26	p35S:luc	361.08633836725494	46.5734375	7.753053194049826
Pos7	3	302.44338646406146	11	MMStack_Pos7.ome.tif:0061-0375-0235:3	995	302.4	300888	302	300888	123.75	seedling25	p35S:luc	-43.169531741179526	38.671875	-1.1163030430042382
Pos7	3	302.44338646406146	12	MMStack_Pos7.ome.tif:0061-0387-0370:3	1198	302.74	362683	303	362683	149.035	seedling26	p35S:luc	355.8230160543462	46.5734375	7.640041945676573
Pos7	4	301.4733678801868	16	MMStack_Pos7.ome.tif:0061-0375-0235:4	995	301.451	299944	301	299944	123.75	seedling25	p35S:luc	-22.00104078586446	38.671875	-0.5689158021395254
Pos7	4	301.4733678801868	17	MMStack_Pos7.ome.tif:0061-0387-0370:4	1198	301.815	361574	302	361574	149.035	seedling26	p35S:luc	408.9052795362077	46.5734375	8.779795984271242
Pos7	5	301.47278712503504	21	MMStack_Pos7.ome.tif:0061-0375-0235:5	995	301.703	300194	301	300194	123.75	seedling25	p35S:luc	228.57681059010793	38.671875	5.910673081926023
Pos7	5	301.47278712503504	22	MMStack_Pos7.ome.tif:0061-0387-0370:5	1198	302.564	362472	302	362472	149.035	seedling26	p35S:luc	1307.6010242080083	46.5734375	28.076111500423572
Pos7	6	302.6265235657533	26	MMStack_Pos7.ome.tif:0061-0375-0235:6	995	304.892	303368	303	303368	123.75	seedling25	p35S:luc	2254.6090520754806	38.671875	58.30100175063869
Pos7	6	302.6265235657533	27	MMStack_Pos7.ome.tif:0061-0387-0370:6	1198	306.134	366749	303	366749	149.035	seedling26	p35S:luc	4202.42476822756	46.5734375	90.2322223526567
Pos7	7	302.55987248389465	31	MMStack_Pos7.ome.tif:0061-0375-0235:7	995	310.454	308902	303	308902	123.75	seedling25	p35S:luc	7854.926878524828	38.671875	203.11730110124807
Pos7	7	302.55987248389465	32	MMStack_Pos7.ome.tif:0061-0387-0370:7	1198	309.937	371304	303	371304	149.035	seedling26	p35S:luc	8837.272764294234	46.5734375	189.74920552716844
Pos7	8	302.5628626358558	36	MMStack_Pos7.ome.tif:0061-0375-0235:8	995	314.413	312841	303	312841	123.75	seedling25	p35S:luc	11790.951677323435	38.671875	304.897336302505
Pos7	8	302.5628626358558	37	MMStack_Pos7.ome.tif:0061-0387-0370:8	1198	319.15	382342	303	382342	149.035	seedling26	p35S:luc	19871.690562244738	46.5734375	426.67433689524717
Pos7	9	302.66238876156234	41	MMStack_Pos7.ome.tif:0061-0375-0235:9	995	316.131	314550	303	314550	123.75	seedling25	p35S:luc	13400.92318224546	38.671875	346.5289226924079
Pos7	9	302.66238876156234	42	MMStack_Pos7.ome.tif:0061-0387-0370:9	1198	316.601	379288	303	379288	149.035	seedling26	p35S:luc	16698.458263648325	46.5734375	358.54038610846203
Pos7	10	303.6872703360659	46	MMStack_Pos7.ome.tif:0061-0375-0235:10	995	321.088	319483	304	319483	123.75	seedling25	p35S:luc	17314.166015614406	38.671875	447.7198484845745
Pos7	10	303.6872703360659	47	MMStack_Pos7.ome.tif:0061-0387-0370:10	1198	319.805	383126	304	383126	149.035	seedling26	p35S:luc	19308.650137393037	46.5734375	414.58503331202553
Pos7	11	302.8294684052366	51	MMStack_Pos7.ome.tif:0061-0375-0235:11	995	313.597	312029	303	312029	123.75	seedling25	p35S:luc	10713.678936789627	38.671875	277.04058664829745
Pos7	11	302.8294684052366	52	MMStack_Pos7.ome.tif:0061-0387-0370:11	1198	316.988	379752	303	379752	149.035	seedling26	p35S:luc	16962.29685052659	46.5734375	364.2053874706283
Pos7	12	302.90906286740153	56	MMStack_Pos7.ome.tif:0061-0375-0235:12	995	312.746	311182	303	311182	123.75	seedling25	p35S:luc	9787.4824469354935	38.671875	253.09045519348348
Pos7	12	302.90906286740153	57	MMStack_Pos7.ome.tif:0061-0387-0370:12	1198	316.013	378584	303	378584	149.035	seedling26	p35S:luc	15698.942684852984	46.5734375	337.0793209080387
Pos7	13	303.4051399939275	61	MMStack_Pos7.ome.tif:0061-0375-0235:13	995	312.591	311028	303	311028	123.75	seedling25	p35S:luc	9139.885706042172	38.671875	236.34451926735315
Pos7	13	303.4051399939275	62	MMStack_Pos7.ome.tif:0061-0387-0370:13	1198	316.709	379417	304	379417	149.035	seedling26	p35S:luc	15937.64228727488	46.5734375	342.20455140926373
Pos7	14	302.63402205307017	66	MMStack_Pos7.ome.tif:0061-0375-0235:14	995	312.445	310883	303	310883	123.75	seedling25	p35S:luc	9762.148057195183	38.671875	252.43534370120878
Pos7	14	302.63402205307017	67	MMStack_Pos7.ome.tif:0061-0387-0370:14	1198	316.97	379730	303	379730	149.035	seedling26	p35S:luc	17174.44158042193	46.5734375	368.7604459177387
Pos7	15	303.22549082849696	71	MMStack_Pos7.ome.tif:0061-0375-0235:15	995	312.862	311298	304	311298	123.75	seedling25	p35S:luc	9588.636625645508	38.671875	247.94858345103535
Pos7	15	303.22549082849696	72	MMStack_Pos7.ome.tif:0061-0387-0370:15	1198	316.591	379276	304	379276	149.035	seedling26	p35S:luc	16011.861987460637	46.5734375	343.79815721054814
Pos7	16	302.9693905074961	76	MMStack_Pos7.ome.tif:0061-0375-0235:16	995	313.217	311651	303	311651	123.75	seedling25	p35S:luc	10196.456445041404	38.671875	263.6659444374343
Pos7	16	302.9693905074961	77	MMStack_Pos7.ome.tif:0061-0387-0370:16	1198	314.577	376863	304	376863	149.035	seedling26	p35S:luc	13905.670172019687	46.5734375	298.57513034161775
Pos7	17	302.2499808738085	81	MMStack_Pos7.ome.tif:0061-0375-0235:17	995	312.801	311237	303	311237	123.75	seedling25	p35S:luc	10498.269030560507	38.671875	271.47039109328176
Pos7	17	302.2499808738085	82	MMStack_Pos7.ome.tif:0061-0387-0370:17	1198	314.158	376361	303	376361	149.035	seedling26	p35S:luc	14265.522913177381	46.5734375	306.3016963945893
Pos7	18	303.10656711706173	86	MMStack_Pos7.ome.tif:0061-0375-0235:18	995	314.158	312587	304	312587	123.75	seedling25	p35S:luc	10995.9657185236	38.671875	284.34012363050925
Pos7	18	303.10656711706173	87	MMStack_Pos7.ome.tif:0061-0387-0370:18	1198	314.837	377175	304	377175	149.035	seedling26	p35S:luc	14053.332593760046	46.5734375	301.7456590735877
Pos7	19	303.56368632266003	91	MMStack_Pos7.ome.tif:0061-0375-0235:19	995	315.45	313873	304	313873	123.75	seedling25	p35S:luc	11827.132108953258	38.671875	305.8329111002054
Pos7	19	303.56368632266003	92	MMStack_Pos7.ome.tif:0061-0387-0370:19	1198	316.511	379180	305	379180	149.035	seedling26	p35S:luc	15510.703785453283	46.5734375	333.0375556979938
Pos7	20	302.5666849721278	96	MMStack_Pos7.ome.tif:0061-0375-0235:20	995	317.41	315823	303	315823	123.75	seedling25	p35S:luc	14769.148452732828	38.671875	381.90929332319234
Pos7	20	302.5666849721278	97	MMStack_Pos7.ome.tif:0061-0387-0370:20	1198	318.041	381013	304	381013	149.035	seedling26	p35S:luc	18538.11140339088	46.5734375	398.04043674875584
Pos7	21	302.370621593969	101	MMStack_Pos7.ome.tif:0061-0375-0235:21	995	318.367	316775	303	316775	123.75	seedling25	p35S:luc	15916.2315140008	38.671875	411.5712391499197
Pos7	21	302.370621593969	102	MMStack_Pos7.ome.tif:0061-0387-0370:21	1198	318.68	381779	304	381779	149.035	seedling26	p35S:luc	19538.995330425096	46.5734375	419.5308823924602
Pos7	22	302.8271381885021	106	MMStack_Pos7.ome.tif:0061-0375-0235:22	995	320.621	319018	304	319018	123.75	seedling25	p35S:luc	17704.997502440412	38.671875	457.82619804290357
Pos7	22	302.8271381885021	107	MMStack_Pos7.ome.tif:0061-0387-0370:22	1198	320.686	384182	304	384182	149.035	seedling26	p35S:luc	21395.088450174488	46.5734375	459.38392351164737
Pos7	23	302.6739889735556	111	MMStack_Pos7.ome.tif:0061-0375-0235:23	995	324.06	322440	304	322440	123.75	seedling25	p35S:luc	21279.380971312174	38.671875	550.254699864234
Pos7	23	302.6739889735556	112	MMStack_Pos7.ome.tif:0061-0387-0370:23	1198	324.002	388154	304	388154	149.035	seedling26	p35S:luc	25550.561209680396	46.5734375	548.6080173850255
Pos7	24	302.7131333499112	116	MMStack_Pos7.ome.tif:0061-0375-0235:24	995	319.512	317914	304	317914	123.75	seedling25	p35S:luc	16714.432316838356	38.671875	432.2115831424868
Pos7	24	302.7131333499112	117	MMStack_Pos7.ome.tif:0061-0387-0370:24	1198	323.013	386970	304	386970	149.035	seedling26	p35S:luc	24319.666246806388	46.5734375	522.1788975058238
Pos7	25	302.5936524260427	121	MMStack_Pos7.ome.tif:0061-0375-0235:25	995	321.915	320305	304	320305	123.75	seedling25	p35S:luc	19224.31583608751	38.671875	497.11362162004065
Pos7	25	302.5936524260427	122	MMStack_Pos7.ome.tif:0061-0387-0370:25	1198	325.093	389462	304	389462	149.035	seedling26	p35S:luc	26954.804393600847	46.5734375	578.7591777738297
Pos7	26	302.8952403216392	126	MMStack_Pos7.ome.tif:0061-0375-0235:26	995	325.4	323773	304	323773	123.75	seedling25	p35S:luc	22392.23587996897	38.671875	579.0315540678845
Pos7	26	302.8952403216392	127	MMStack_Pos7.ome.tif:0061-0387-0370:26	1198	328.642	393713	305	393713	149.035	seedling26	p35S:luc	30844.502094676194	46.5734375	662.276691401106
Pos7	27	302.9863059098753	131	MMStack_Pos7.ome.tif:0061-0375-0235:27	995	328.712	327068	304	327068	123.75	seedling25	p35S:luc	25596.6256196741	38.671875	661.8925412764212
Pos7	27	302.9863059098753	132	MMStack_Pos7.ome.tif:0061-0387-0370:27	1198	332.909	398825	305	398825	149.035	seedling26	p35S:luc	35847.40551996941	46.5734375	769.6963643701287
Pos7	28	302.95252934133714	136	MMStack_Pos7.ome.tif:0061-0375-0235:28	995	329.328	327681	304	327681	123.75	seedling25	p35S:luc	26243.233305369562	38.671875	678.6129016337987
Pos7	28	302.95252934133714	137	MMStack_Pos7.ome.tif:0061-0387-0370:28	1198	339.229	406396	305	406396	149.035	seedling26	p35S:luc	43458.869849078124	46.5734375	933.1256652266246
Pos7	29	302.67295318916774	141	MMStack_Pos7.ome.tif:0061-0375-0235:29	995	333.45	331783	304	331783	123.75	seedling25	p35S:luc	30623.411576778104	38.671875	791.8781175409288
Pos7	29	302.67295318916774	142	MMStack_Pos7.ome.tif:0061-0387-0370:29	1198	334.861	401163	305	401163	149.035	seedling26	p35S:luc	38560.802079377056	46.5734375	827.9569675177414
Pos7	30	302.70252099800086	146	MMStack_Pos7.ome.tif:0061-0375-0235:30	995	334.414	332742	304	332742	123.75	seedling25	p35S:luc	31552.99160698912	38.671875	815.9157425645672
Pos7	30	302.70252099800086	147	MMStack_Pos7.ome.tif:0061-0387-0370:30	1198	336.452	403070	306	403070	149.035	seedling26	p35S:luc	40432.37984439498	46.5734375	868.1424866780551
Pos7	31	302.5858484229825	151	MMStack_Pos7.ome.tif:0061-0375-0235:31	995	335.07	333395	304	333395	123.75	seedling25	p35S:luc	32322.08081913239	38.671875	835.803301989686
Pos7	31	302.5858484229825	152	MMStack_Pos7.ome.tif:0061-0387-0370:31	1198	335.506	401936	305	401936	149.035	seedling26	p35S:luc	39438.153589266934	46.5734375	846.794991013213
Pos7	32	302.8381369729143	156	MMStack_Pos7.ome.tif:0061-0375-0235:32	995	341.072	339367	305	339367	123.75	seedling25	p35S:luc	38043.053711950255	38.671875	983.7395707332591
Pos7	32	302.8381369729143	157	MMStack_Pos7.ome.tif:0061-0387-0370:32	1198	336.472	403094	306	403094	149.035	seedling26	p35S:luc	40293.91190644866	46.5734375	865.1693769962473
Pos7	33	302.7189580460777	161	MMStack_Pos7.ome.tif:0061-0375-0235:33	995	346.549	344816	305	344816	123.75	seedling25	p35S:luc	43610.636744152696	38.671875	1127.7093945962717
Pos7	33	302.7189580460777	162	MMStack_Pos7.ome.tif:0061-0387-0370:33	1198	342.947	410850	306	410850	149.035	seedling26	p35S:luc	48192.688260798925	46.5734375	1034.7676883588188
Pos7	34	302.4982402090042	166	MMStack_Pos7.ome.tif:0061-0375-0235:34	995	349.757	348008	305	348008	123.75	seedling25	p35S:luc	47022.25099204079	38.671875	1215.9289145416608
Pos7	34	302.4982402090042	167	MMStack_Pos7.ome.tif:0061-0387-0370:34	1198	343.929	412027	306	412027	149.035	seedling26	p35S:luc	49634.10822961293	46.5734375	1065.7170888365913
Pos7	35	302.69054915385874	171	MMStack_Pos7.ome.tif:0061-0375-0235:35	995	352.028	350268	306	350268	123.75	seedling25	p35S:luc	49090.90359191055	38.671875	1269.42134540698
Pos7	35	302.69054915385874	172	MMStack_Pos7.ome.tif:0061-0387-0370:35	1198	346.36	414939	308	414939	149.035	seedling26	p35S:luc	52315.72211367724	46.5734375	1123.295271337385
Pos7	36	302.4918157221829	176	MMStack_Pos7.ome.tif:0061-0375-0235:36	995	350.808	349054	306	349054	123.75	seedling25	p35S:luc	48074.643356428016	38.671875	1243.142292853088
Pos7	36	302.4918157221829	177	MMStack_Pos7.ome.tif:0061-0387-0370:36	1198	348.137	417068	307	417068	149.035	seedling26	p35S:luc	54682.80476482492	46.5734375	1174.1200070281461
Pos7	37	302.9871442247245	181	MMStack_Pos7.ome.tif:0061-0375-0235:37	995	348.785	347041	309	347041	123.75	seedling25	p35S:luc	45568.79149639915	38.671875	1178.3445073816347
Pos7	37	302.9871442247245	182	MMStack_Pos7.ome.tif:0061-0387-0370:37	1198	349.138	418267	309	418267	149.035	seedling26	p35S:luc	55288.40121878008	46.5734375	1187.1230509618297
Pos7	38	302.5931888539557	186	MMStack_Pos7.ome.tif:0061-0375-0235:38	995	347.641	345903	308	345903	123.75	seedling25	p35S:luc	44822.77709031408	38.671875	1159.0536298101417
Pos7	38	302.5931888539557	187	MMStack_Pos7.ome.tif:0061-0387-0370:38	1198	347.71	416557	308	416557	149.035	seedling26	p35S:luc	54050.35975296103	46.5734375	1160.5404851845224
Pos7	39	302.96957915758423	191	MMStack_Pos7.ome.tif:0061-0375-0235:39	995	356.472	354690	312	354690	123.75	seedling25	p35S:luc	53235.26873820368	38.671875	1376.5887673717316
Pos7	39	302.96957915758423	192	MMStack_Pos7.ome.tif:0061-0387-0370:39	1198	357.509	428296	310	428296	149.035	seedling26	p35S:luc	65338.44416921411	46.5734375	1402.9122108329263
Pos7	40	302.9330194062374	196	MMStack_Pos7.ome.tif:0061-0375-0235:40	995	362.019	360209	313	360209	123.75	seedling25	p35S:luc	58790.64569079375	38.671875	1520.242959277091
Pos7	40	302.9330194062374	197	MMStack_Pos7.ome.tif:0061-0387-0370:40	1198	365.755	438174	313	438174	149.035	seedling26	p35S:luc	75260.24275132758	46.5734375	1615.947776054271
Pos7	41	302.9711844381543	201	MMStack_Pos7.ome.tif:0061-0375-0235:41	995	361.591	359783	315	359783	123.75	seedling25	p35S:luc	58326.67148403649	38.671875	1508.245242415489
Pos7	41	302.9711844381543	202	MMStack_Pos7.ome.tif:0061-0387-0370:41	1198	360.331	431676	314	431676	149.035	seedling26	p35S:luc	68716.52104309114	46.5734375	1475.4444750420482
Pos7	42	302.93456156312044	206	MMStack_Pos7.ome.tif:0061-0375-0235:42	995	360.257	358456	317	358456	123.75	seedling25	p35S:luc	57036.111244695145	38.671875	1474.8731796608038
Pos7	42	302.93456156312044	207	MMStack_Pos7.ome.tif:0061-0387-0370:42	1198	363.427	435385	315	435385	149.035	seedling26	p35S:luc	72469.3952473817	46.5734375	1556.0241875507195
Pos7	43	303.208320754847	211	MMStack_Pos7.ome.tif:0061-0375-0235:43	995	360.208	358407	317	358407	123.75	seedling25	p35S:luc	56714.720848927216	38.671875	1466.5624785177138
Pos7	43	303.208320754847	212	MMStack_Pos7.ome.tif:0061-0387-0370:43	1198	358.332	429282	314	429282	149.035	seedling26	p35S:luc	66038.43173569324	46.5734375	1417.9419703708418
Pos7	44	303.37449461600886	216	MMStack_Pos7.ome.tif:0061-0375-0235:44	995	360.218	358417	318	358417	123.75	seedling25	p35S:luc	56559.37785707117	38.671875	1462.5455284252748
Pos7	44	303.37449461600886	217	MMStack_Pos7.ome.tif:0061-0387-0370:44	1198	357.783	428624	315	428624	149.035	seedling26	p35S:luc	65181.355450021394	46.5734375	1399.5392856716105
Pos7	45	303.028876581561	221	MMStack_Pos7.ome.tif:0061-0375-0235:45	995	368.754	366910	321	366910	123.75	seedling25	p35S:luc	65396.26780134678	38.671875	1691.0550057721996
Pos7	45	303.028876581561	222	MMStack_Pos7.ome.tif:0061-0387-0370:45	1198	369.283	442401	319	442401	149.035	seedling26	p35S:luc	79372.4058552899	46.5734375	1704.241948112374
Pos7	46	302.62995635437557	226	MMStack_Pos7.ome.tif:0061-0375-0235:46	995	373.603	371735	322	371735	123.75	seedling25	p35S:luc	70618.1934273963	38.671875	1826.0866179205507
Pos7	46	302.62995635437557	227	MMStack_Pos7.ome.tif:0061-0387-0370:46	1198	383.44	459361	321	459361	149.035	seedling26	p35S:luc	96810.31228745804	46.5734375	2078.659370750936
Pos7	47	303.4088796631541	231	MMStack_Pos7.ome.tif:0061-0375-0235:47	995	370.497	368645	323	368645	123.75	seedling25	p35S:luc	66753.1647351617	38.671875	1726.1424416365046
Pos7	47	303.4088796631541	232	MMStack_Pos7.ome.tif:0061-0387-0370:47	1198	379.991	455229	323	455229	149.035	seedling26	p35S:luc	91745.16216354142	46.5734375	1969.9031698817898
Pos7	48	303.8505860740286	236	MMStack_Pos7.ome.tif:0061-0375-0235:48	995	369.126	367280	324	367280	123.75	seedling25	p35S:luc	64948.66685634153	38.671875	1679.480678305397
Pos7	48	303.8505860740286	237	MMStack_Pos7.ome.tif:0061-0387-0370:48	1198	389.112	466156	325	466156	149.035	seedling26	p35S:luc	102142.99788331368	46.5734375	2193.159950525741
Pos7	49	303.3935739079933	241	MMStack_Pos7.ome.tif:0061-0375-0235:49	995	365.785	363956	321	363956	123.75	seedling25	p35S:luc	62079.39396154665	38.671875	1605.2853388036306
Pos7	49	303.3935739079933	242	MMStack_Pos7.ome.tif:0061-0387-0370:49	1198	372.827	446647	321	446647	149.035	seedling26	p35S:luc	83181.498458224	46.5734375	1786.0287520804966
Pos7	50	303.2607928173669	246	MMStack_Pos7.ome.tif:0061-0375-0235:50	995	358.458	356666	319	356666	123.75	seedling25	p35S:luc	54921.51114671992	38.671875	1420.1926114707373
Pos7	50	303.2607928173669	247	MMStack_Pos7.ome.tif:0061-0387-0370:50	1198	359.06	430154	318	430154	149.035	seedling26	p35S:luc	66847.57020479447	46.5734375	1435.3153598506547
Pos7	51	303.53662836168434	251	MMStack_Pos7.ome.tif:0061-0375-0235:51	995	374.752	372878	323	372878	123.75	seedling25	p35S:luc	70859.0547801241	38.671875	1832.314951890078
Pos7	51	303.53662836168434	252	MMStack_Pos7.ome.tif:0061-0387-0370:51	1198	369.984	443241	322	443241	149.035	seedling26	p35S:luc	79604.11922270217	46.5734375	1709.2171739030896
Pos7	52	303.68124885052407	256	MMStack_Pos7.ome.tif:0061-0375-0235:52	995	382.881	380967	327	380967	123.75	seedling25	p35S:luc	78804.15739372856	38.671875	2037.7640699792435
Pos7	52	303.68124885052407	257	MMStack_Pos7.ome.tif:0061-0387-0370:52	1198	377.134	451806	324	451806	149.035	seedling26	p35S:luc	87995.86387707217	46.5734375	1889.4002375725902
Pos7	53	303.49930514065596	261	MMStack_Pos7.ome.tif:0061-0375-0235:53	995	380.153	378252	328	378252	123.75	seedling25	p35S:luc	76270.19138504734	38.671875	1972.239292381022
Pos7	53	303.49930514065596	262	MMStack_Pos7.ome.tif:0061-0387-0370:53	1198	381.237	456722	324	456722	149.035	seedling26	p35S:luc	93129.83244149416	46.5734375	1999.6340712770914
Pos7	54	303.4786501325321	266	MMStack_Pos7.ome.tif:0061-0375-0235:54	995	374.722	372848	329	372848	123.75	seedling25	p35S:luc	70886.74311813054	38.671875	1833.030933155699
Pos7	54	303.4786501325321	267	MMStack_Pos7.ome.tif:0061-0387-0370:54	1198	377.987	452828	324	452828	149.035	seedling26	p35S:luc	89260.57714122656	46.5734375	1916.5554859725903
Pos7	55	303.30758903065305	271	MMStack_Pos7.ome.tif:0061-0375-0235:55	995	370.974	369119	325	369119	123.75	seedling25	p35S:luc	67327.94891450024	38.671875	1741.005547688087
Pos7	55	303.30758903065305	272	MMStack_Pos7.ome.tif:0061-0387-0370:55	1198	366.375	438917	320	438917	149.035	seedling26	p35S:luc	75554.50834127766	46.5734375	1622.2660897915828
Pos7	56	303.70759872524707	276	MMStack_Pos7.ome.tif:0061-0375-0235:56	995	373.329	371462	325	371462	123.75	seedling25	p35S:luc	69272.93926837918	38.671875	1791.300247747987
Pos7	56	303.70759872524707	277	MMStack_Pos7.ome.tif:0061-0387-0370:56	1198	366.708	439316	321	439316	149.035	seedling26	p35S:luc	75474.296727154	46.5734375	1620.5438288113048
Pos7	57	303.5940141550141	281	MMStack_Pos7.ome.tif:0061-0375-0235:57	995	387.893	385954	331	385954	123.75	seedling25	p35S:luc	83877.95591576095	38.671875	2168.965324690384
Pos7	57	303.5940141550141	282	MMStack_Pos7.ome.tif:0061-0387-0370:57	1198	376.693	451278	324	451278	149.035	seedling26	p35S:luc	87572.37104229309	46.5734375	1880.3072253855664
Pos7	58	303.42820754121516	286	MMStack_Pos7.ome.tif:0061-0375-0235:58	995	391.138	389182	334	389182	123.75	seedling25	p35S:luc	87270.93349649094	38.671875	2256.7029267779476
Pos7	58	303.42820754121516	287	MMStack_Pos7.ome.tif:0061-0387-0370:58	1198	382.659	458425	326	458425	149.035	seedling26	p35S:luc	94918.00736562425	46.5734375	2038.0288091387768
Pos7	59	303.2590282561593	291	MMStack_Pos7.ome.tif:0061-0375-0235:59	995	382.397	380485	332	380485	123.75	seedling25	p35S:luc	78742.26688512153	38.671875	2036.163668948597
Pos7	59	303.2590282561593	292	MMStack_Pos7.ome.tif:0061-0387-0370:59	1198	382.666	458434	326	458434	149.035	seedling26	p35S:luc	95129.68414912117	46.5734375	2042.5738200905005
Pos7	60	303.4549223008672	296	MMStack_Pos7.ome.tif:0061-0375-0235:60	995	379.582	377684	333	377684	123.75	seedling25	p35S:luc	75746.35231063713	38.671875	1958.6935546993036
Pos7	60	303.4549223008672	297	MMStack_Pos7.ome.tif:0061-0387-0370:60	1198	381.527	457069	328	457069	149.035	seedling26	p35S:luc	93530.00308356108	46.5734375	2008.2263217861273
Pos7	61	302.78082704953147	301	MMStack_Pos7.ome.tif:0061-0375-0235:61	995	376.84	374956	329	374956	123.75	seedling25	p35S:luc	73689.07708571618	38.671875	1905.4953266609436
Pos7	61	302.78082704953147	302	MMStack_Pos7.ome.tif:0061-0387-0370:61	1198	370.745	444152	322	444152	149.035	seedling26	p35S:luc	81420.56919466128	46.5734375	1748.2190185051572
Pos8	1	301.2997882594469	1	MMStack_Pos8.ome.tif:0061-0221-0289:1	994	301.532	299723	302	299723	123.318	seedling21	pNRT2.1:luc	231.0104701097589	38.536874999999995	5.994530436361509
Pos8	1	301.2997882594469	2	MMStack_Pos8.ome.tif:0061-0390-0129:1	1115	301.031	335650	301	335650	138.344	seedling22	pNRT2.1:luc	-299.26390928332694	43.232499999999995	-6.922197635652044
Pos8	1	301.2997882594469	3	MMStack_Pos8.ome.tif:0061-0390-0227:1	1169	301.07	351951	301	351951	147.718	seedling23	pNRT2.1:luc	-268.45247529348126	46.161874999999995	-5.815458650531013
Pos8	1	301.2997882594469	4	MMStack_Pos8.ome.tif:0061-0373-0335:1	989	301.223	297910	301	297910	122.983	seedling24	pNRT2.1:luc	-75.49058859300567	38.4321875	-1.9642542749617276
Pos8	1	301.2997882594469	5	MMStack_Pos8.ome.tif:0061-0376-0365:1	1092	301.355	329080	301	329080	135.915	seedling25	pNRT2.1:luc	60.631220683979336	42.473437499999996	1.427509150489158
Pos8	2	302.5693271301985	9	MMStack_Pos8.ome.tif:0061-0221-0289:2	994	302.981	301163	303	301163	123.318	seedling21	pNRT2.1:luc	409.08883258269634	38.536874999999995	10.61551650419751
Pos8	2	302.5693271301985	10	MMStack_Pos8.ome.tif:0061-0390-0129:2	1115	302.385	337159	302	337159	138.344	seedling22	pNRT2.1:luc	-205.79975017131073	43.232499999999995	-4.760301860204956
Pos8	2	302.5693271301985	11	MMStack_Pos8.ome.tif:0061-0390-0227:2	1169	302.506	353629	302	353629	147.718	seedling23	pNRT2.1:luc	-74.5434152020025	46.161874999999995	-1.6148264168646207
Pos8	2	302.5693271301985	12	MMStack_Pos8.ome.tif:0061-0373-0335:2	989	302.584	299256	302	299256	122.983	seedling24	pNRT2.1:luc	14.935468233714346	38.4321875	0.3886187387515828
Pos8	2	302.5693271301985	13	MMStack_Pos8.ome.tif:0061-0376-0365:2	1092	302.753	330606	303	330606	135.915	seedling25	pNRT2.1:luc	200.2947738232906	42.473437499999996	4.715765561082515
Pos8	3	302.3986395402453	17	MMStack_Pos8.ome.tif:0061-0221-0289:3	994	302.675	300859	303	300859	123.318	seedling21	pNRT2.1:luc	274.7522969961865	38.536874999999995	7.129594628422427
Pos8	3	302.3986395402453	18	MMStack_Pos8.ome.tif:0061-0390-0129:3	1115	302.239	336996	302	336996	138.344	seedling22	pNRT2.1:luc	-178.4830873735482	43.232499999999995	-4.1284470565789215
Pos8	3	302.3986395402453	19	MMStack_Pos8.ome.tif:0061-0390-0227:3	1169	302.36	353459	302	353459	147.718	seedling23	pNRT2.1:luc	-45.00962254678598	46.161874999999995	-0.9750388723765224
Pos8	3	302.3986395402453	20	MMStack_Pos8.ome.tif:0061-0373-0335:3	989	302.324	298998	302	298998	122.983	seedling24	pNRT2.1:luc	-74.25450530264061	38.4321875	-1.932091565244383
