gene	A1	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A2	A20	A21	A22	A23	A24	A3	A4	A5	A6	A7	A8	A9	effect.size	p.value	q.value	Mean	CV2	TechNoise	BioVar	NRT21	cluster_6_pearson	cluster_6_pearson_color
AT3G47500	1.40452973371517	0.6794691427717998	0.9694698960780166	0.60335373612642	0.015996885272395164	-0.5935580707157815	-0.8513926871914423	-0.3439707714918422	-0.4046292240583486	-0.7117890452217136	-1.0264411371834157	1.049727510182756	-1.2147807348273598	-0.8522849481394981	-1.2817950788667878	-1.2836410890401604	-1.8286818463321177	0.5973442305654204	1.0770076885303475	0.881727285197245	1.5070406614157208	1.283078678011452	-0.1014788112273033	0.4256979964290214	0.032572382352809404	0.002980462138185591	0.068305323652492	23.825023435937478	0.045010737411705616	0.012438355058896216	1.855473495314693	NA	6	#FDB462
AT3G47800	-0.8106512418940975	0.47963093428237563	-1.934007189133586	-0.8943635932260804	0.45826264501068864	1.2157059541222681	-0.14638866222318245	-0.22651595726215576	-0.4470865943008011	1.1083371791991008	1.1711356514618254	-0.400140839522901	0.18395824416525217	0.07268046403410536	0.761695923543771	2.2784549533404697	1.5076323959151348	-0.7570271235788677	0.14921643039424667	-0.6719013046639856	-0.8539973224889345	-0.8915304290115057	-1.4771354279545748	0.12403490979143485	0.013040330491293354	0.27202996682675296	0.9999999999999509	107.72740516439566	0.021836760198098132	0.008796429706804778	1.3117688404023025	NA	4	#FB8072
AT3G48090	0.8103136633996563	0.9402377803970235	-0.4702422548922709	-0.5908087038746278	0.21034632791128421	-1.1611356462542344	-1.646260135934968	-0.21189828125991536	-0.26677020582337213	0.6196131398633756	0.8727604783493791	-0.6050470713351704	-1.290924611933461	1.198714274871875	2.4452583714236042	-1.2490324684749745	-0.3963189698602833	1.7826078287835947	0.6470654187305952	-0.18049115097437762	-0.30933713663662665	-0.45634767642029445	-0.0409137519743794	-0.6513892180814249	0.02472380529331123	0.022967755901793674	0.3984655221716167	27.502873683075432	0.0365368452502792	0.011813039956967968	1.6289717964503476	NA	2	#FFFFB3
AT3G48310	-0.661915535300419	0.8522470942846462	-1.3297566713550604	1.634459570081947	-1.4040843300267085	0.4151426805026415	-0.3901191920080629	-0.7258733110825787	-0.912541515602039	0.013925290042129333	1.0639018189381633	-0.05704083641829524	0.124097290813241	-0.7525986223058713	1.3400197294406746	2.1094627320137684	1.388612272636232	0.3472447566257284	-1.0971290153172848	-0.6934743979611486	0.1707471764717779	0.43812170904431447	-0.7521151333765715	-1.1213335601412222	0.027864359210495487	0.02197026596355489	0.3859697512651015	13.19763674087934	0.04406813286176499	0.0162037736512695	1.4434059344266512	NA	4	#FB8072
AT3G48360	-1.22030093588366	-0.5938068134551441	-1.094691867156957	-0.4477601380088289	0.16049236962422794	0.4267231261848276	0.6334202289995752	0.6299756706159672	0.44435157075419557	0.902912118944895	1.0315971307433671	-1.2426979958959314	1.4148791993309004	1.0316667445636072	0.7793758993479774	1.751823015195758	1.5319219175263339	-1.188592391052741	-1.2052070765261094	-1.003464155033603	-1.0701181129535233	-0.45898818489645443	-0.40847527287129237	-0.8050360480973869	0.37535612623350567	0	0	244.0910616869274	0.3835748100713406	0.008218683837834908	5.544456793976105	NA	4	#FB8072
AT3G49110	0.3726725437586124	-0.017079705582574926	-1.2657023532799905	-3.324111916967841	-0.08003640330769833	0.019274289464965056	0.4099551206017472	-0.7726304166213919	-0.29414547014738085	0.8792918578072113	1.3768081421968772	0.8065555602233866	-0.4398079880222998	-0.8077118162365388	0.8023472935879258	0.3312857118159327	-0.579617741318796	0.3736163725709527	1.6165010488948133	-0.08182821316960422	-0.2616079629161728	0.2286890700700014	-0.34133122439613184	1.0486142009739903	0.04320577936237887	2.6770176037249627e-5	9.221635691841846e-4	50.60725483204626	0.053169466504600034	0.009963687142221164	2.415846363614488	NA	2	#FFFFB3
AT3G49120	-0.9954986898084848	1.2893484527498222	0.12299933186413359	3.196519028062015	0.33965273421442077	-0.4760663332803974	-1.4910195568036968	-1.349994120784	-0.46355974739274486	-0.5847737265191315	-0.5347669787517115	0.17132636651994826	-0.14023233731286558	0.10910445796647368	0.9607511509610902	-0.23797680760676904	-0.3712643916515813	1.6067632438108232	0.2593790711636175	-0.4100385611376813	-0.650028962559738	-0.10453906838764318	-0.5834623170420016	0.33737776172608996	0.00920278514898552	0.5241427781598206	0.9999999999999509	143.038137475807	0.017743918294470012	0.008541133145484492	1.0548252385569248	NA	5	#80B1D3
AT3G49160	-0.8184443153499242	0.38407939525715773	-1.5613515490306973	-0.7245596243538741	0.19239529532105096	1.2325361254623768	-0.32977782439604697	-2.0365361382641662	0.6459557281369683	-0.1001582607308616	-0.608561269692547	1.258852040619055	0.026558400335355604	-0.8081188792763331	0.02154284310174915	0.8691280478686045	1.0501595236674783	1.8905333580005539	0.855907567619061	0.5712577086897503	0.82817921420848994	-0.4114713782285159	-1.4097238749716396	-1.0183821339930426	0.028625662374372196	0.011270407585764364	0.21843932660715223	19.699617580656167	0.042043263497861326	0.01341760112348913	1.6477478978484756	NA	6	#FDB462
AT3G49668	0.016459570760297377	0.7725476656786325	0.518663229778142	0.7362399905988967	-0.4886830381279126	0.3035409276844574	-2.3404568856974164	-0.48036778101875194	-0.8062181654758581	-0.4361057638566901	-0.8322304283627847	2.0429811022562676	-0.11965493366955231	-0.3473002406966533	-0.5681099283403446	-1.1824812786711638	0.2727337726044407	2.1421574402487256	0.42539821785764165	1.019305954017894	-0.28252688343478916	0.711517311235941	0.14694906856756643	-1.2243589239369883	0.05322895819948937	2.1383424951249008e-4	0.006379515726080664	8.25290946147728	0.07449045879108197	0.021261500591592604	1.808812225089383	NA	6	#FDB462
AT3G49670	0.7865435215081015	-0.28153638417243354	0.07229544301038565	-0.36722680935870766	-0.39123678611314416	0.23175126766516932	-1.0852386014230886	0.16389424066981967	-0.7523817547535828	-0.9719267419425175	-1.0919114525723232	1.2972358733193734	-1.0629550533966503	-1.4454027924323214	-1.0418350407316657	-0.779239865240639	-1.0900257828422055	1.575532183795933	1.5999012058336302	1.4242596563130088	1.4087661047213969	0.8921459104591983	0.47820482355293936	0.4303868341303195	0.018383622972772698	0.08564790341353601	0.9999999999999509	61.32753757731901	0.027962493141996378	0.009578870169223678	1.5455655926820697	NA	6	#FDB462
AT3G49780	0.025938022543346994	0.36173462470123213	-1.8592024801824816	0.22641348005973816	-0.006977474649314508	1.40550386468203	0.18235366287011537	-0.7369556204825551	-1.7363776048054	-0.7366213037451682	0.9811531252039458	0.9984368319310101	-0.5516713634564777	-0.4713016109996001	0.039235969888275976	1.1322402577819934	0.2620087538153547	0.250059046389084	-0.4759424048888319	-1.3592643823202406	2.2829338310935614	0.39776126906721754	-1.2329190483782864	0.6214605538814574	0.015232081182504811	0.22041307201500482	0.9999999999999509	16.970020007930497	0.029559333218838864	0.014327252036334052	1.0448517988745587	NA	3	#BEBADA
AT3G49790	-1.3130086719385972	-0.5139933744709451	-0.9988804619532201	-0.43581916347022426	0.10115883477514727	0.6265062976676811	1.0626177897047324	0.48168232679359485	0.6548396669319422	0.5404453886092686	1.2413655315454637	-0.6759628732785917	1.2616838008459066	0.6702009768849483	0.9801545325095286	1.800310687198252	1.4223150557029194	-1.0564284901716694	-1.3222331942292853	-1.170564590775837	-0.8898989941007199	-0.7675200953842555	-0.7579657259021877	-0.9410052534938536	0.20529415515243915	0	0	24.044696565855624	0.21768978929230795	0.012395634139868807	4.134369755427717	NA	4	#FB8072
AT3G49960	0.42503105292170185	-0.06671563296689326	1.7543113934599766	2.132468610212383	-0.7854939612012832	-1.426967598912815	-0.7064869640397333	-0.20736890081158307	1.1786655102859207	-0.3080677118359383	-0.2834571888969845	0.4374601847497922	1.0191065580433654	-1.0848200300921138	-0.17449980953601288	1.018899043372615	-0.5229650223008552	0.14953015086501564	-2.4775680029142335	-0.5382398107469698	0.07094642983484906	-0.08840506872961074	0.018235852599680087	0.46640091663972194	0.03534607495763639	0.009438683941903947	0.18795243458568442	8.546975962642028	0.05614312200933825	0.020797047051701854	1.4327305952013882	NA	1	#8DD3C7
AT3G50060	-0.4932246192411008	-0.798986083842051	-0.850385936055583	-1.3835141594226985	-0.1970879234387066	0.10783463749078513	0.03760759319029592	0.4593119218373199	0.33934087432891513	1.1299500981239843	1.635262993056415	-0.5093331180810572	1.5669903680250052	2.795735853623567	0.1603117073272442	0.2911686147258018	0.7012562819914313	-0.78203369051815	-0.8372983929856445	-1.112769346990019	-0.1877129753050697	-0.718640287681198	-0.6764613262913772	-0.6773230838681062	0.11754570412717616	2.886579864025407e-15	2.551644962342459e-13	14.988723403159653	0.13274075443715094	0.015195050309974777	3.126938022314492	NA	4	#FB8072
AT3G50400	-0.4653049888235044	0.5186246488352619	0.058491908232834205	0.4256677779273716	2.031438943004189	0.6567787288399499	-1.151859862690163	-0.4219316589914288	-0.8808362130583128	-0.9673531458918501	-1.2181549262577915	-0.10305015916979615	0.648815118218922	-0.7365570095011352	2.332038295036667	-0.22923772282524837	0.16976614383590274	1.1668650078504181	-0.6506116059940111	-0.44618905310768964	-0.5748821880544581	0.42291765451266594	1.1060153902864953	-1.6914510822152833	0.031241624140750008	0.028437111002233784	0.47132818801023796	7.1072215514566075	0.05467920886340817	0.023437584722658163	1.2221684635971435	NA	1	#8DD3C7
AT3G50440	-0.15615592234560452	0.10520293143654884	1.3772575510264555	1.0671926855619824	0.7935410350428854	-0.06714274230428104	0.029857735281052573	-0.1895221546418648	0.7350699596773148	0.9596212968906704	-0.2667243538748332	-0.16490874512993822	0.5753924850890092	1.0501815124343816	0.3219926486945042	0.008157974890002228	0.8263476952920251	-0.7775914769072377	-3.021921632976822	0.6837607733596607	-1.861505212922588	-0.6933350168476102	-0.20005979552212338	-1.1347092312035998	0.025155016712938755	0.029410375336661243	0.48085645250940273	17.781627193079593	0.039182622866731735	0.01402760615379298	1.4819451437475968	NA	1	#8DD3C7
AT3G50480	0.538514019373407	1.9689253915025688	-1.6663639312117793	-1.152690211933968	0.6143624980272591	-0.3654329702176158	-0.8925557781658577	-0.4524885025837075	-0.4699076902261068	0.8362689649564838	-0.2163316529875706	-0.28289072753311717	-0.3608580245256818	-0.31251888116406584	0.9325742963991923	-0.5587761057096936	-0.10243236018358544	1.384996899528333	2.7029160387882003	0.20599200817177415	-0.4473937275398739	-0.563861528115327	-0.4886016465104821	-0.8514463781387893	0.2369987506407111	0	0	76.81246902028191	0.24621140396154848	0.009212653320837382	4.740137051209225	NA	2	#FFFFB3
AT3G50560	-0.33123523188406695	-0.5857221718154612	-2.2957754367921748	-0.5746911007833786	-0.5060733070470977	-0.3027232796930068	1.9148894170856183	1.3754187582227193	-0.2861209446030295	-0.39573857187496586	0.6736959323639613	-0.15273569353979627	2.2018576351266033	-0.32439492480260546	0.3658955494079387	0.2548205536497362	1.439101088662636	-0.7071821051397914	-1.4553648246052997	-0.2005132006400079	-0.02729800652230706	-0.5680399174425641	0.23225216208951235	0.2556776205768296	0.08874236226132298	1.846093355961642e-8	9.262066575991339e-7	8.474313251154395	0.10965117561718335	0.020908813355860367	2.3907381881852237	NA	4	#FB8072
AT3G50750	-1.139512832747611	-0.050911677456284575	0.24923394591510464	0.6603096677675929	0.18907564859535378	0.07940768115511783	1.524407218712246	-0.23374223284443688	0.5368031324363707	0.5419670638534949	1.1186858647677425	-0.8223493045029623	0.07644335135463347	0.25479131065943333	1.1688975692903443	1.6822055232339579	0.21674844414223726	-0.2097241619973954	-2.7350611504909983	-1.0803558258491257	-1.1723314643889586	-0.8012588533625904	-0.8165701274637535	0.762841209220487	0.02426927518771664	0.06807032540226943	0.9283681032618084	8.950701120289597	0.04447838284470057	0.02020910765698393	1.138098714955934	NA	3	#BEBADA
AT3G50930	0.29645006026546034	-0.8340228549318031	-1.2252398333789791	-0.01917779816904822	0.7694711909296662	-0.2768568604250709	-0.604862357907044	-0.5203114431838755	-0.9138170220231548	0.0491311312583155	1.1148905684225756	-0.27870367301457255	0.043611111002071525	2.8136072854037564	1.4403566732826105	-1.1603076558469272	-0.5275825732169446	1.7362041941440653	-0.2879288646036964	-0.2877958962623761	0.8067936208738086	-0.4097579981817788	-1.1346738179124245	-0.5894771865246317	0.04725227090520461	0.001507411280793236	0.03692715581849354	6.992663042415166	0.07094665927298373	0.023694388367779116	1.582189331832061	NA	2	#FFFFB3
AT3G50950	-0.10210714564010995	0.685370405868623	-1.9242368463998576	-0.23171114066814463	0.5567196990602721	0.02519738438005761	-1.3787999956280321	-0.15665794320826593	0.011398706304837594	0.8396240795842591	0.2554990136664304	-0.7613758441222359	-0.33464016340482455	1.3581962782529404	2.8166639584472635	-0.2640281770369969	-0.39961869408516315	1.4598632623214707	0.6906307637742031	-0.504100230142043	-0.5180365775051031	-0.475399404863524	-0.4106101704228146	-1.237841218533233	0.036521751748291156	2.3047488928662485e-4	0.00682720562998518	73.80063311949313	0.04579359608304755	0.00927184433475639	2.3042176113129647	NA	2	#FFFFB3
AT3G51238	1.3993556011733395	0.6408752672220785	2.886871839078837	1.6292596448925452	-0.9951817286718257	-0.6903491175526166	-0.9700862868071869	-0.6579403714402906	0.318725318834396	-1.1874600557483845	-0.8223796511719299	-0.1461742293127256	0.3686765770736736	-0.13849697749681467	0.1467040068993637	-0.10067695832164261	-0.04487724052827874	0.7256114871075996	-0.37799559929586973	-1.6496347318234235	-0.30948057413481894	-0.22283855213530937	0.7498693661418836	-0.552377033982608	0.01213415698333822	0.3328205228873198	0.9999999999999509	44.43760281663597	0.022403486491500528	0.010269329508162308	1.1253812757364416	NA	1	#8DD3C7
AT3G51240	1.1450099785403471	1.3053870596915913	3.0831889490134605	1.5823306147639866	0.2260015416664214	-0.6447292442938479	-0.10575313863589568	-1.041320283694682	0.2273530936245103	-0.2851248832003207	-1.0626392398183655	-0.7119298176668364	0.16385182152251765	-0.39093313653697	-0.3536924613844929	-0.7358845634169073	-0.6037826071190686	0.017451520487961846	0.6634018679589145	-0.46952195182269113	-0.9734301883048925	0.5577331579585612	-0.4467278802480106	-1.1462402090852983	0.01157806934218672	0.36423167935504563	0.9999999999999509	48.54927474633042	0.021635073733510524	0.010057004391323805	1.105171393776089	NA	1	#8DD3C7
AT3G51450	-0.2542965753937086	-0.09954661898367786	-0.2261779721291222	1.2089594870282954	-0.01615049011192392	-0.7743789230233269	-0.9583492182276411	-0.6970149294081173	-0.03302757680830592	-0.35915183819519436	1.039917414927603	-0.5674199344567361	-0.8722786941073178	2.4863784508825995	0.055463522520443634	-0.6657763901603877	-0.6201210477255136	0.19300707416485982	2.7566875916106626	-0.8725783876111625	-0.4471384501975703	0.54069641339441	0.25319651323110254	-1.070899421220272	0.07869808690226524	3.2905174363051515e-8	1.6216718232551672e-6	11.225426729242793	0.09638496048698843	0.0176868735847232	2.446128998834506	NA	5	#80B1D3
AT3G51660	0.8352541088258254	0.7464814910856745	-0.2097602727341316	0.2757519023730428	-0.8009090157300117	-0.1844470094629732	0.3910232464884218	-1.1030730754789742	-0.21499130121162932	-0.7486026154372823	-0.2424705909595135	1.9185084961679355	-1.9319462134995653	-0.9680220089838193	-0.36147549780449695	-1.106384547907688	-0.639982323141193	0.4795882252553375	2.5135881896932317	-0.25301353235447865	1.0182846439436786	-0.30690806639282264	-0.12666142803257685	1.020167195298009	0.023651372565657015	0.04888154472647188	0.7227114758806776	14.550319627170342	0.039070374075377834	0.01541900150972082	1.3413657250386481	NA	6	#FDB462
AT3G51860	0.8164014028404686	0.3559226746255692	-0.3882577618374124	1.6393368517410902	0.4816008448200238	-0.21753064965461727	-0.929995164276236	-1.2471076913748014	-0.8075464126174947	-0.6546435824942036	1.2433800616486321	-0.32590154875304705	0.15883692915192815	-1.0039174066373655	-0.4522754428184473	-0.1289659198147069	-0.18171995313865277	0.6204273041514924	-1.6879187046395079	-1.4715495896438462	1.147837086512476	1.984934014131102	1.3735147220876662	-0.3248620640101055	0.05435284903040932	9.812336075614159e-4	0.025298564631988544	5.509078158554939	0.08233772993427878	0.02798488090386945	1.556906065826671	NA	1	#8DD3C7
AT3G51910	-0.7870997747492554	-0.10188430846040107	-1.846939767426365	0.9637828275140699	0.25893645129698306	1.327634960176233	1.202833647558407	-0.1536916206229571	0.09716636036232212	0.8694999583923192	-0.2741862456144336	-0.20194930787744608	1.010029856389568	0.05397035647813787	0.6408402896617097	1.9076348260894667	0.8660594002834073	-1.6726214691818582	-1.4147003905601105	-0.6034241007974517	0.2680878929175272	-1.535519469992847	-0.2784330429249941	-0.5960273289120311	0.014831804676654764	0.228941946143437	0.9999999999999509	19.433873363307697	0.028326738459516727	0.013494933782861963	1.0697466015955988	NA	3	#BEBADA
AT3G52060	-1.1535646031601154	-0.39659792015116996	-0.9834783239316733	-0.36998916403218063	0.5062102571861925	0.1183014637021226	1.306343755405618	0.11830852967134646	0.4156322971863787	0.4572832799732975	0.897951611961693	-1.0180658900408843	1.8350111903735742	1.0496313150699996	0.548673527865146	1.2818359240886703	1.475062742905184	-1.0215884861418725	-2.1171625536772907	-0.7934962536979548	-0.8507838454908616	-0.48623806335929276	-0.6853150189396182	-0.13396577276631047	0.028951086028340085	0.003100309166907178	0.07076074487912326	95.60959030057086	0.037878588645602326	0.008927502617262242	2.085054020182906	NA	4	#FB8072
AT3G52072	-1.567918223547206	-0.11566426178222985	-0.11442366675282357	-1.4232870675529947	-0.025935723581047638	1.315723857644845	1.1241311470651678	-1.1450030005917382	0.46610510262498445	0.5151301992065576	0.09353236920759454	-0.5599641386923937	0.9394190888881101	1.3067516688589833	-0.5687995315673081	1.8599260003998654	1.7541613424117724	-1.1740713593030185	-1.1334807668696438	-0.9819411594392673	-0.11047786789818963	-0.47150410769275586	0.19022667547721903	-0.17263657651448103	0.025252476027963627	0.03569942663382264	0.5574115147395091	14.182753127668738	0.0408699129288335	0.01561743690086987	1.3878814687826753	NA	4	#FB8072
AT3G52080	0.6958068883138746	-0.8289749659503494	-0.23217471681029656	0.3323806438722742	1.1595299399679673	-0.9838282305181422	3.557669676636911	-0.3884029966672134	-0.08200497642509506	0.3916058844290843	-1.0077998055501305	-1.1096747374433737	-0.6210038946500879	-0.2506515270867651	0.5684810364810947	-0.5330176224939822	-1.1955594284917614	-0.1913281038719723	0.3440955789631629	-0.1687568199757111	0.7093130472719005	-0.8508806092684541	0.3991525171474164	0.2860232221196416	0.0274738723789109	0.02434986915780979	0.41681686887246733	13.008955464282755	0.043800081286527744	0.016326208907616845	1.4237437242196664	NA	3	#BEBADA
AT3G52360	0.21835628313496708	-0.3511518157813758	0.8290402834067793	0.22785034133833587	0.5792603072249344	-1.470241246980328	2.245007873382605	-0.4081933606368583	0.14301971274448788	-0.0895536145857504	-0.26314309102414457	-1.1876191574432549	1.1844444058130341	0.41755594460667267	-0.012965137710532858	-0.031052501410489007	-0.9463186473897048	-0.297530321831309	-2.1497068272598256	-0.28403080351381477	-0.8771488553719964	-0.36921286805305725	1.9575729891601765	0.9357601081804614	0.011311988714625727	0.38271336854615534	0.9999999999999509	38.164834093995594	0.02199337926806406	0.010681390553438334	1.0419698143077654	NA	1	#8DD3C7
AT3G52430	1.4655036335525473	0.6033449952466357	-1.2342169407756634	-1.3370136100935057	1.3853221088774437	-0.6669447754347404	-0.8648849220431819	0.04364444532459317	-0.9198224380213754	0.48854141046383676	0.1043143425416763	-0.6489683540424022	-0.22257669239431827	0.3355425701521625	1.1481916157615184	-1.1479401141788164	-0.3552488948529026	2.5696486355532375	0.7848088351709388	0.11382844411122744	-0.5236884746014375	0.1002074142010131	0.2137858908814689	-1.4353791253999493	0.01999143894024503	0.08140325317741237	0.9999999999999509	22.00798157034433	0.032815865434109734	0.012824426493864702	1.3554991707744668	NA	2	#FFFFB3
AT3G52480	-0.4965746871229115	-0.7405896234411633	-1.7446379954159905	-0.25097408599368526	1.0579652401439574	1.591065659363071	0.7977994101152314	0.8972863068667116	-0.13248199582482353	-0.6993359627194381	1.800727655716257	-1.1313189247507593	0.7232052315038413	0.1286325296574183	0.5538658548272861	0.7285845216962095	1.4759257792398006	-0.5258359452768158	-1.2062330179596097	-1.457011336680925	-0.7639372189063949	-0.7073247643696484	-0.4381419146545041	0.5393392839868831	0.04667733885716009	7.69749224779237e-4	0.020284227599979044	8.765945430572307	0.06714878275419506	0.02047144389703497	1.7137483848213193	NA	4	#FB8072
AT3G52720	-0.8813299536524665	0.42877896125399456	1.7104304573043618	0.5120199904635916	-0.1344120335363959	0.628030326042411	0.4902288785986519	0.46396980378861497	-0.005232882082341235	-0.8175803441179438	0.6562048606439641	-1.2700112790520721	2.054909418011403	0.6044245236103213	-0.10937859919609197	0.6722195563835744	0.6671988785261894	-0.0552570508443286	-2.6558263563611484	-0.11762255889261658	-0.5982270160250871	-0.0902105607810973	-0.9769470260560921	-1.1763799940293984	0.03443986738262587	0.021658863560455432	0.382106265580284	6.180339380607585	0.06022832222835926	0.025788454845733395	1.2237167360722743	NA	1	#8DD3C7
AT3G52790	0.3148977681123097	1.2505589001025157	-0.949310049440997	1.3467201048353998	0.411163458808471	-0.5970829156596779	-0.05518231433185999	-0.35317870257622747	1.1714525385484376	-1.0317266824530558	-0.7872798594911113	-0.19605623933480607	0.30730776822501166	-0.8645630836258964	1.5695380306256324	-0.7681719262785532	-0.5355678244812704	-0.20017746685350463	-1.0885560840874713	-1.4662317920872932	-0.2812613164901522	0.5767912932703007	2.6008187146086734	-0.37490231994487344	0.04678963256371825	0.0021974612296981055	0.05170842924586796	6.442187630557218	0.07184539740278059	0.025055764839062338	1.5197531595752027	NA	1	#8DD3C7
AT3G53235	-0.6103507021274096	0.20905326982801628	2.0296246574184065	2.3520625930164396	-0.2322259285141101	-0.5209080963753219	-1.2334774809439775	-0.6365604018927576	-0.06856409201229778	1.0692407208410444	-0.4190081754380842	-0.04226475911685791	-0.10554385777226329	-0.8410667884692854	0.9474691553281637	-0.3654219957724048	0.04360517001095962	0.2878639807314656	-1.108341441983524	1.5819154480265054	-1.37502247972627	0.6375815248091732	-1.1260596678715986	-0.47360065199400736	0.03051333930883306	0.035819319937231975	0.5577198305604237	6.631821168393085	0.05507460533045402	0.024561266021620957	1.1650023244851841	NA	5	#80B1D3
AT3G53530	-1.1706081681657847	-1.0400095564022351	-0.41987374204187505	-2.000766799170267	-0.29643389644614565	0.8088113070883798	2.3205691342356767	0.25425676906085787	0.020400465098391097	-1.2037901762753838	0.013654675160042748	-0.20062604521332575	-0.033831833949527636	-0.9812677337261383	0.13134408602840716	-0.741603370726402	0.07099121043875975	1.3482932983251823	1.9244982765275485	-0.2095126223435767	1.0414646002337054	-0.42571550671192665	0.4560070861028956	0.3337485428727398	0.024592074545221488	0.04519193657577958	0.6759370495716647	12.8208793491306	0.04104391239173423	0.016451837846512742	1.3189195007614356	NA	6	#FDB462
AT3G53680	-0.4342854107537234	-0.18037316398705766	3.009904407666355	1.0699277467374657	0.4233700277756218	-0.4131688047694228	-0.9470938865385397	0.2937981904036385	1.7856551983886684	0.11660084891288976	-0.9967634756081181	-0.6929765345415511	0.6417752049442936	0.7659261639303242	-0.38273194112689524	-0.21807100774847069	0.06762074080874154	-1.723527704318661	-0.6079368369243784	-0.6303288411392365	0.40543204371416425	-0.6700733287784317	-0.9676163808416396	0.2849367437939588	0.022043495316653127	0.08904562044386122	0.9999999999999509	10.108464605416613	0.040827015455754886	0.01878352013910176	1.1200566496195403	NA	1	#8DD3C7
AT3G53960	-0.6621318476140987	-0.013533467863544979	-1.1852271929076854	-0.5455493734858895	0.7633393370208235	0.9996253516715663	-0.5934787076282859	0.3724318303005453	1.1228420236629144	1.0696991309618387	1.050851925205577	-1.1435898831519489	0.07991042206079688	0.5014260888735096	1.8546952470221791	2.207203805904011	-0.062969476187291	-0.9626418624357214	-0.5249818253970223	-1.3037252796687846	-0.903250686832232	-0.3998430974184757	-0.7249188179035299	-0.9961836441892481	0.04316081894368948	0.0012461649374313488	0.031120594334328167	9.709632078512676	0.06239704783190871	0.019236228888219232	1.6976517752319646	NA	4	#FB8072
AT3G53980	-0.1803545306105923	-0.19615533540562596	0.5520956476010488	3.406124364192287	-0.7662685820272569	-0.7563680471832445	-0.5102839878979863	-2.226520638718798	0.7324236837022458	0.4705500439888963	-0.30025868854883964	-0.5651324107632817	-0.5696916963928877	0.28886911375179697	-0.1588080730550254	-0.3375622096387281	0.06620342245607212	-0.23866686730480602	-0.3681761645204674	-0.26559455549266114	1.3468912488544666	-0.2771319166822005	-0.024781194823431517	0.8785973745190231	0.02889472328293051	0.006398931681983688	0.13464351588274748	31.601185005363767	0.040182424062768264	0.011287700779837755	1.8318129495040352	NA	5	#80B1D3
AT3G54120	0.3360146548877863	0.14954663902525042	-0.25698066749837867	1.7788434662943506	0.3612925341981592	-0.3243438955710178	2.172654345747785	-0.3330012316759517	0.27868832102849606	-0.26113740770472843	-0.24107383656185233	-2.0855585219560435	-0.07657092659519671	0.16395565613269034	-0.8605410037168305	0.5182677113060038	-1.2705898502364568	0.4777074632301138	0.4134306461729741	-0.41787970883215647	-0.4791995401396949	-1.333092647003709	-0.7597692424932089	2.0493370419616257	0.023558501207838554	0.07083433408873241	0.9565711323648873	9.754700796832191	0.04274171802552164	0.019183216817683084	1.155800234063967	NA	3	#BEBADA
AT3G54260	0.42631432647812817	-0.1604506404644711	-0.1366008264765777	2.795779641896289	0.761890398761027	-1.4817151468941392	-0.270634068240766	0.6186978807694249	0.9060339491739593	0.09498955426025885	0.1649376959766362	-0.809296556909435	1.1303234503027904	0.3491762346267092	-0.1324972798422503	-0.8388610982212825	0.8300579167985815	-0.4039210054047118	-2.034730711228719	0.5550653223584188	-1.2902213273781284	0.2933773944059871	-0.4534683309466745	-0.9142467738010545	0.014737321407426163	0.2054179823894675	0.9999999999999509	43.804038295665734	0.025042912131478114	0.01030559072405195	1.2809751331756993	NA	5	#80B1D3
AT3G54500	1.8323945744697134	-0.6967738516319334	0.4745524463595851	1.2548919393648859	-0.7480320242075981	0.4364055846032867	1.664044813912403	-0.2678889068971536	0.334292172767773	-0.40579726307540537	-0.8049007222965341	0.5321534872810106	-0.9896741086505476	-1.016666676428449	-0.9569314833609858	-0.16509485872951965	-0.631392761818681	-0.09392855961983987	0.7926775315805031	-0.4711900363433784	1.182193838192849	-1.538331684198512	-1.3652579364217001	1.6482544851482188	0.0188671717078516	0.0899950065170867	0.9999999999999509	32.08719018230098	0.03010147484009594	0.01123430313224434	1.4219235380241124	NA	3	#BEBADA
AT3G54580	0.03729560730372734	1.2161590859984786	1.3465112846661238	1.3522222041322578	0.6150704027031343	0.4024599474512172	-1.1728774807145985	-0.07923024802975602	1.0534524224174302	-0.9878196396519225	-0.004803290981233912	-0.16506760553805827	1.4786374132614994	-0.4809043803177954	0.7140634238170258	0.9147265208011922	-0.4348588388800522	0.0278629615888366	-2.465732546582434	-1.6175882927316716	-0.8350694709599072	-0.6763525203767937	-0.18702908883957958	-0.051127870537118626	0.02796261638974397	0.004203839330802039	0.09302456119166844	105.33968874019308	0.03678248734851968	0.008819870958775714	2.0601895893093642	NA	1	#8DD3C7
AT3G54590	0.37286629966223217	0.9586603876796269	1.7171399656400568	1.143978729786689	0.7023292963232401	-0.21128329039580696	-1.1931106021689435	-0.47181146366155596	0.9975315526680039	-0.6782632877488037	-0.8490658898933183	-0.026586591034127534	0.6698014555571058	-0.15430733139689964	1.1371583307499282	1.0750608702216342	-0.7220657239112884	0.14107000416799562	-2.6711802512896536	-1.3552330578383684	-0.15599795275276843	-0.43657569154493253	-0.5757796162661595	0.5856638574461205	0.0367677435404844	4.263540930400378e-4	0.011931487156482264	37.30043897519538	0.04751678151899793	0.010749037978513528	2.144229573846605	NA	1	#8DD3C7
